username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Brooklyn College Critical Thinkers,1046880498893635585,"Flatbush, Brooklyn",2023-01-24 15:38:05,"Paid Internship Opportunity - Spring 2023 
Urban Planning Archive Internship 

-opened to Urban Sustainability, Eng… https://t.co/cbk7k5BNdo",0,Twitter Web App,
Chris Welch,12309582,"Boerum Hill, Brooklyn",2023-01-24 15:37:26,It's all happening. Early aughts college artists are thriving. https://t.co/LvEg43G7eh,0,Twitter for Android,
New York University,28421825,New York,2023-01-24 15:37:14,"By sharing his story, @NYUAthletics women's volleyball coach Andrew Brown is ""hoping to inspire other gay volleybal… https://t.co/C3diWldMZv",2,Sprinklr,
Christopher Radom,112782447,"New York, NY",2023-01-24 15:32:48,@dillonlboyer @CoachJDrew @MatthewWielicki Quite the situation you've presented here. I'd really rather stick to ac… https://t.co/z8jxMsMryQ,0,Twitter Web App,
Riley Collins,1949281964,New York City,2023-01-24 15:28:00,Hey this is my room from college! https://t.co/tUpprD9lIQ,0,Twitter for iPhone,
Blockchain NFT Bitcoin,1168622182420951040,"New York, USA",2023-01-24 15:27:58,"Here’s the case for college exit exams: Best New Ideas in Money podcast 
#marketwatch #financial #markets",0,IFTTT,
RIP Arsène Wenger,3411786941,Brooklyn ,2023-01-24 15:27:50,Enjoying the season obv but Liew’s college level writing being called “poetry” and Drury’s embarrassingly overdone… https://t.co/tVQW4LlFW4,0,Twitter Web App,
CCRC,102167281,"Teachers College, New York",2023-01-24 15:26:47,How early college programs are helping first-generation students https://t.co/WP2gVna1nR via @RadioBoston,0,Twitter Web App,
the wolf,521944122,"Brooklyn, ny",2023-01-24 15:25:50,@216SuperBrowns MJ also needed less seasons to accomplish more than Bron has in 20 seasons. He even had time for Co… https://t.co/sN4WwidtaO,0,Twitter for Android,
Curry Hicks Sage,3816448323,NYC,2023-01-24 15:25:31,Great to see @UMassAthletics partnering w/@teamIMPACT which is truly one of the best organizations in sports. Those… https://t.co/vIzdtqrnZl,0,Twitter for iPhone,
brent is Witcherpilled,4856532991,NYC,2023-01-24 15:23:45,"Republicans are playing on easy mode — the Electoral College, the Senate, and the gerrymandered House all favor the… https://t.co/hjHI89fJHC",2,Twitter for iPhone,
Faith💰,2533816272,"New York, NY",2023-01-24 15:23:29,Being graduated from college was fun at first but now I’m home bored wishing I had a class to go to rn 🤣,0,Twitter for iPhone,
Newark Church of Christ,1598762764306087953,"Newark, NJ",2023-01-24 15:23:03,Interested in college? Attending college? Want to reflect on your college experience? Come join the Black History P… https://t.co/mePpXMWnvI,0,Twitter for iPhone,
goodservice.io - 5 Train,1384199190817894411,"New York, NY",2023-01-24 15:22:02,"Delays cleared for Crown Hts–Utica Av/Flatbush Av–Brooklyn College-bound 4, 5 trains. https://t.co/6oGUpoAZY8",0,goodservice.io,
goodservice.io - 4 Train,1384197995554430976,"New York, NY",2023-01-24 15:22:02,"Delays cleared for Crown Hts–Utica Av/Flatbush Av–Brooklyn College-bound 4, 5 trains. https://t.co/KUS0yTCAxE",0,goodservice.io,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 15:22:01,"Delays cleared for Crown Hts–Utica Av/Flatbush Av–Brooklyn College-bound 4, 5 trains. https://t.co/4BqVU9MfTY",0,goodservice.io,
GISELXFLOREZ,1184100590323929090,"New York, USA",2023-01-24 15:21:24,@seeimagery 😂 Yep I was an oil painter in my early years then during college the magic of the darkroom sucked me in for life!,0,Twitter for iPhone,
Jack Polakoff,4491531140,New York City,2023-01-24 15:21:19,@DailyCaller Republicans pretend they do not know that Critical Race Theory is a sophisticated examination of syste… https://t.co/b2jRSSPvgP,0,Twitter Web App,
D r e w,131257831,,2023-01-24 15:20:44,Talk about working 30 hours while still in college https://t.co/3JRJqp9SWW,0,Twitter for iPhone,
Stockade FC ⚽️,3343183865,"Hudson Valley, NY",2023-01-24 15:20:03,"With Dietz Stadium closed for renovations, we're excited to announce that we'll be playing our home games at Tenney… https://t.co/74060O2qfH",15,Twitter Web App,
Katherine C. H. E.,15874610,"The Hamptons, New York",2023-01-24 15:19:55,"I have plenty of energy to return my son to college today, but I’m getting a little sad about it. Please send hugs.… https://t.co/hNRzxe5laK",0,Twitter for iPhone,
SLC Financial Aid,1488505004,"Bronxville, NY",2023-01-24 15:19:49,"Summer Study Abroad opportunity for Diverse Student Leaders!
https://t.co/EBo0uAQGXV https://t.co/Xi6ZDq3T3u",0,Instagram,
Asher Grodman,3282731035,"Manhattan, NY",2023-01-24 15:18:04,"I’ve taught at @Hunter_College for 5 years. 

As an unemployed actor, HC gave me a much needed artistic home - b/c… https://t.co/oQ9EwRJqQ0",3,Twitter for iPhone,
Sports Illustrated,28370738,"New York, NY",2023-01-24 15:15:41,Australia’s National Basketball League is recruiting Bronny James https://t.co/tT5aAgpdYZ,9,SocialFlow,
Kahlil Terry,1096588234363162624,"New York, USA",2023-01-24 15:14:19,"@FCProspects_ TRANSFER PORTAL…. Defensive Back 2025 FS/Nickel/Corner, 6’0 213 4.46 40 Yard Dash. BENCH: 275 SQUAT:… https://t.co/1GTFLFeiFw",0,Twitter for iPhone,
Verywell Health,15273508,New York City,2023-01-24 15:14:04,Researchers from Weill Cornell Medical College have identified four distinct subtypes of long COVID using a machine… https://t.co/P8kPQdvrYn,2,Sprout Social,
bill ✡︎,1371517607417937921,"Brooklyn, NY",2023-01-24 15:12:29,@ellsworthiowa @Jerrythekid21 @RomanBravoYoung remind me what these young men will be doing as soon as they graduat… https://t.co/8UbB7Yx0oI,0,Twitter for iPhone,
🇺🇸 𝔹𝕣𝕠𝕠𝕜𝕝𝕪𝕟 𝔾𝕚𝕣𝕝 ❄❄⛄❄❄,372411792,"Brooklyn, New York",2023-01-24 15:12:01,"And together, they help you get over a night of partying - at least in college they did.  

(Did I say that out lou… https://t.co/pJRc4ehuxS",2,Twitter Web App,
Community School District 20,1091004720167178243,"Brooklyn, NY",2023-01-24 15:11:09,"Happening now at PS 748, activating save for college accounts with #NYCKidsRISE @NYCKidsRISE @NYCSchools… https://t.co/bUjqAguDJm",0,Twitter Web App,
Cardinal Hayes High School,29287620,"Bronx, N.Y.",2023-01-24 15:10:52,Cardinal Hayes track star and senior Lucas Koon Perez talks about his role as team captain and his plans to run in… https://t.co/CDVspBMcSn,0,Twitter Web App,
Rutgers Graduate School - Newark,2922978250,"Newark, NJ",2023-01-24 15:10:29,"📢Applications are still being accepted for our Summer Undergraduate Research Institute!

If you know talented colle… https://t.co/32SrPZwOjp",1,Twitter Web App,
Timothy O'Neill,1466186697834696707,"River Edge, NJ",2023-01-24 15:09:45,@NephTalks @Morrison42069 @JoshuaPHilll -start recognizing and adapting to those the better. Because a college stud… https://t.co/DUlsmgePsk,0,Twitter for iPhone,
black hole,2512354106,"New York, NY",2023-01-24 15:08:45,@sammykxnt Lmao I performed my “college audition” song for her once,0,Twitter for iPhone,
#JusticeisComing 💙💙💙,1942745894,"New York, USA",2023-01-24 15:06:43,@realTuckFrumper @jillbelasco Thats the last I want to hear that just because some loser got a worthless degree fro… https://t.co/ortckPsjGC,0,Twitter Web App,
Mike HILL,870734479891066880,"New Hyde Park, NY",2023-01-24 15:05:04,"@HonestLarry1 How's this,I'm a Yankee fan &amp; hate the Sawx,but loved Fred Lynn 😂
Smooth swinging, clutch,absofucking… https://t.co/yOa7FbpSCc",0,Twitter for Android,
PR.com Education,137230016,"New York, NY",2023-01-24 15:05:03,Christian College Wins National Championship https://t.co/UaCm1x31L5,0,PR.com,
PR.com Society,109426779,"New York, NY",2023-01-24 15:05:03,Christian College Wins National Championship https://t.co/NNp65QFhGx,0,PR.com,
james,3041163520,"New York, USA",2023-01-24 15:04:54,Why are there subs in college? Just cancel the class. Lady has thick Russian accent trying to teach me derivatives. Long day.,0,Twitter for iPhone,
Steven Sumner,34762993,"New York, USA",2023-01-24 15:03:08,@JonMack_SLAY @CowboysNation You know Arch isn’t eligible until 2026 and hasn’t taken a snap in college yet right,0,Twitter for iPhone,
Christopher Radom,112782447,"New York, NY",2023-01-24 15:02:13,@Br1nk_1991 @MatthewWielicki No doubt it's a complicated issue. But I don't think that college admissions is what… https://t.co/Sml9n6hpP5,0,Twitter Web App,
CigarBaba,1513187976167178241,"Brooklyn, NY",2023-01-24 15:02:06,"@Aceboykwon Knicks coach has no patience for Cam, I could maybe see Minnesota or the Hornets taking a shot at him.… https://t.co/srx1R8x7Wi",0,Twitter for iPhone,
Mantis,1158615794890215424,"Manhattan, NY",2023-01-24 15:01:12,@Jram2TBJ I don’t recall another ball player in recent times who’s home run chase would have cut into live college… https://t.co/Y83CiX8PLv,0,Twitter Web App,
Alex,20566926,"New York, NY",2023-01-24 14:59:30,@Twentiethmaine @ReportingfromNY @jonfavs @danpfeiffer Because it’s not about winning the popular vote it’s about w… https://t.co/JIqcJha3qb,0,Twitter for iPhone,
Lizzie O'Leary,51462013,new york,2023-01-24 14:56:49,"Just want to note that my college boyfriend, who has chickens, texted me this am to say that getting a dog is not a… https://t.co/JNFTRgxrom",2,Twitter Web App,
Victoria is a Unicorn 🦄,135769842,"New York, NY",2023-01-24 14:55:11,@luxlotus How I paid for college,0,Twitter for iPhone,
Hispanic Outlook,102789361,"Fair Lawn, NJ",2023-01-24 14:54:35,The Latino Scientists of Tomorrow (LST) Summer Bridge Program at @UVU was created 13 yrs ago as part of an initiati… https://t.co/14GMlYzONK,0,Twitter Web App,
$Dundilla,332492176,"Jamaica, Queens",2023-01-24 14:51:58,"Florida's rejects Black history course https://t.co/rGX37lkNNk DeSantis said“we want education, not indoctrination.… https://t.co/nZlFMvXuXm",0,Twitter for iPhone,
MarketWatch,624413,"New York, NY",2023-01-24 14:49:31,Here’s the case for college exit exams: Best New Ideas in Money podcast https://t.co/HxbuWaUkTF,3,MarketWatch,
Jack Wright,18024853,New York City,2023-01-24 14:48:13,@HarleyBronco @nathaliejacoby1 Yeah college in general,0,Twitter for iPhone,
goodservice.io - 5 Train,1384199190817894411,"New York, NY",2023-01-24 14:45:02,"Crown Hts–Utica Av/Flatbush Av–Brooklyn College-bound 4, 5 trains are currently delayed between Wall St and Borough Hall.",0,goodservice.io,
goodservice.io,1035181128909508613,"Brooklyn, NY",2023-01-24 14:45:01,"Crown Hts–Utica Av/Flatbush Av–Brooklyn College-bound 4, 5 trains are currently delayed between Wall St and Borough… https://t.co/yNYuOBc7E7",0,goodservice.io,
Ian Koranek 🇺🇦,118609779,"Brooklyn, NY",2023-01-24 14:43:42,@itsmerku I lived with my parents during the summers and during winter breaks while I was in college and moved out… https://t.co/OdkGpBwc6d,0,Twitter for iPhone,
Jose Ferreira,86963941,"Brooklyn, NY",2023-01-24 14:43:18,"@tubefilter Congrats to @seanhobson, @hankgreen, and my amazing wife @KatieKurtz for bringing this revolutionary pr… https://t.co/tyJVSTluP2",1,Twitter for Android,
NEW Pride Agenda,1406003745788465159,"New York, NY",2023-01-24 14:42:36,Congratulations @CaribEquality for hosting a successful ‘Queeribbean Crossings’ - a one-day conference which made h… https://t.co/jJXr9yXmdn,2,Twitter for iPhone,
chriss,1608649844159119361,"New York, NY",2023-01-24 14:41:23,stark shift in perspective from my high school/early college years,0,Twitter for iPhone,
Ashley,1032842158162804736,"New York, USA",2023-01-24 14:35:59,my mom shaming me for graduating early to take a semester off before grad school as if she wasn’t in college for ov… https://t.co/NDn8xuK2lE,0,Twitter for iPhone,
Chief,34097221,"Brooklyn, New York ",2023-01-24 14:32:16,A multi year college guy and that’s fine https://t.co/mYcsKsPldP,0,Twitter for iPhone,
Elphaba,1594134989284823041,"New York, USA",2023-01-24 14:31:21,@VioletSadieMae @ImMicahNelson @RonStan44933983 @libsoftiktok Please share which college you attended your brainwashing sessions at.,0,Twitter for iPhone,
John Jay Athletics,1710644803,New York City,2023-01-24 14:30:00,"🏀GAMEDAY | @JJCMBasketball

🆚 @yorkcardinals
🕐 7:00 PM
📍Jamaica, NY
🏟️ York College Gymnasium
📺… https://t.co/W9bSTNgeT3",1,TweetDeck,
Scrappy Malloy,1470647827,"New York, USA",2023-01-24 14:29:45,@PFF_College @PFF @cgasper when he sees this 🍆,0,Twitter for iPhone,
sofie koloc,268978011,"New York, NY",2023-01-24 14:26:44,@_MarkThompson i’m rewatching and haven’t seen since college and it’s absolutely an even better experience now,0,Twitter for iPhone,
Morgan Murrell,166745947,"New York, NY",2023-01-24 14:25:53,Kush &amp; OJ was a problem in college 🔥 https://t.co/NysCa8Kysg,1,Twitter for iPhone,
Alexandra W. Logue,88824131,New York,2023-01-24 14:25:30,Dual enrollment (college courses taught in high school) have helped save community colleges whose enrollment… https://t.co/RxowjyANi3,1,TweetDeck,
Women Owned Business,253808023,"New York, New York",2023-01-24 14:22:02,Ashley Hill - Scholarship Search Strategist - ALH Group LLC ~ Learn how to find more scholarships for college in le… https://t.co/bqS3jbtnLY,0,Sendible,
NV-Demarest Athletics Official Site,992080561891049472,"Demarest, NJ",2023-01-24 14:21:50,The Demarest and Old Tappan Athletic Departments are excited to announce our first year as a boys volleyball progra… https://t.co/K6g3VhmwVM,1,Twitter for iPhone,
Hooman Majd,48878503,"New York, NY, USA",2023-01-24 14:20:06,"@susankhazaeli Also, it almost didn't matter if SAVAK had the reach or not. People BELIEVED it did, and were terrif… https://t.co/1p7OklQsmb",1,Twitter Web App,
Terrence Pierre,725891898225909760,"Brooklyn, NY",2023-01-24 14:20:04,"@Coach___E 6’4 220 LB/ ATH can play anywhere in the Box and The Field
Redshirt freshman @ Mnwest community college… https://t.co/rKrBJLcQSt",1,Twitter for iPhone,
🇺🇦 AmyReturnsToTwit,1531308174107676675,Central New York,2023-01-24 14:19:20,"@Gibs91077601 @Acyn We don’t have a neutral history. And we don’t lie to our kids to make ourselves feel better.

B… https://t.co/Bs8MGncCPU",0,Twitter for iPhone,
"Tyler Simmons, MS, CSCS, PPSC, TSAC-F",838430909653217280,"New York, NY",2023-01-24 14:17:23,"Please don’t ignore, this young female athlete is heading on a great journey while completing college courses. 

I… https://t.co/F4mMj7XLMt",0,Twitter for iPhone,
Yuet Chu,1167247894409334784,"New York, NY",2023-01-24 14:13:20,Thank you @NewClassrooms for hosting our #BKNHSbrilliant leaders for our midyear conference focused on data-driven… https://t.co/ufu7mV4Sbz,2,Twitter for iPhone,
David Sivella,794658775013724160,"New York, New York",2023-01-24 14:12:58,@GersonBorrero @GovKathyHochul @Latinos4LaSalle @MirRamGroup @AndreaSCousins @SenGianaris @bradhoylman Meet Senator… https://t.co/c2KhuTLorW,1,Twitter for iPad,
Mark B.,1237411308,Upstate New York,2023-01-24 14:11:29,@Santos4Congress Did you go to Baruch College?,0,Twitter for Android,
kev,1378068219647377410,NYC,2023-01-24 14:08:39,@AidsManJG he been fed up with college im crying,0,Twitter for Android,
Faiz,1495144712960884746,"New York, USA",2023-01-24 14:08:02,college lectures should be taught on tik tok,0,Twitter for iPhone,
College Essay Advisors,1335159847,"New York, NY",2023-01-24 14:03:56,While it may be comforting to believe that reading an entire binder’s worth of #collegeessays will spark the inspir… https://t.co/dQoA5kb9WJ,0,Hootsuite Inc.,
chris evans,33913156,"New York, NY",2023-01-24 14:03:48,@OnlyInMiami @stephenhjohnson There is only one AP Euro History curriculum and it’s decided by the College Board.… https://t.co/tG9J0RfzPW,2,Twitter for iPhone,
